Row,Date,Year,Month,YearMonth,Day,Week Index,Day Index,is_weekend,is_market_holiday,is_eq_weekly_exp,eq_weekly_exp_cumulative,is_eq_monthly_exp,is_eq_quarterly_exp,is_vix_weekly_exp,vix_weekly_exp_cumulative,is_vix_monthly_exp,is_vix_quarterly_exp
1221,5/5/2019,2019,5,2019-5,5,19,1,1,0,0,1,0,0,0,0,0,0
1222,5/6/2019,2019,5,2019-5,6,19,2,0,0,0,1,0,0,0,0,0,0
1223,5/7/2019,2019,5,2019-5,7,19,3,0,0,0,1,0,0,1,1,0,0
1224,5/8/2019,2019,5,2019-5,8,19,4,0,0,0,1,0,0,0,1,0,0
1225,5/9/2019,2019,5,2019-5,9,19,5,0,0,0,1,0,0,0,1,0,0
1226,5/10/2019,2019,5,2019-5,10,19,6,0,0,1,2,0,0,0,1,0,0
1227,5/11/2019,2019,5,2019-5,11,19,7,1,0,0,2,0,0,0,1,0,0
1228,5/12/2019,2019,5,2019-5,12,20,1,1,0,0,2,0,0,0,1,0,0
1229,5/13/2019,2019,5,2019-5,13,20,2,0,0,0,2,0,0,0,1,0,0
1230,5/14/2019,2019,5,2019-5,14,20,3,0,0,0,2,0,0,1,2,0,0
1231,5/15/2019,2019,5,2019-5,15,20,4,0,0,0,2,0,0,0,2,0,0
1232,5/16/2019,2019,5,2019-5,16,20,5,0,0,0,2,0,0,0,2,0,0
1233,5/17/2019,2019,5,2019-5,17,20,6,0,0,1,3,1,0,0,2,0,0
1234,5/18/2019,2019,5,2019-5,18,20,7,1,0,0,3,0,0,0,2,0,0
1235,5/19/2019,2019,5,2019-5,19,21,1,1,0,0,3,0,0,0,2,0,0
1236,5/20/2019,2019,5,2019-5,20,21,2,0,0,0,3,0,0,0,2,0,0
1237,5/21/2019,2019,5,2019-5,21,21,3,0,0,0,3,0,0,1,3,1,0
1238,5/22/2019,2019,5,2019-5,22,21,4,0,0,0,3,0,0,0,3,0,0
1239,5/23/2019,2019,5,2019-5,23,21,5,0,0,0,3,0,0,0,3,0,0
1240,5/24/2019,2019,5,2019-5,24,21,6,0,0,1,4,0,0,0,3,0,0
1241,5/25/2019,2019,5,2019-5,25,21,7,1,0,0,4,0,0,0,3,0,0
1242,5/26/2019,2019,5,2019-5,26,22,1,1,0,0,4,0,0,0,3,0,0
1243,5/27/2019,2019,5,2019-5,27,22,2,0,0,0,4,0,0,0,3,0,0
1244,5/28/2019,2019,5,2019-5,28,22,3,0,0,0,4,0,0,1,4,0,0
1245,5/29/2019,2019,5,2019-5,29,22,4,0,0,0,4,0,0,0,4,0,0
1246,5/30/2019,2019,5,2019-5,30,22,5,0,0,0,4,0,0,0,4,0,0
1247,5/31/2019,2019,5,2019-5,31,22,6,0,0,1,5,0,0,0,4,0,0
1248,6/1/2019,2019,6,2019-6,1,22,7,1,0,0,0,0,0,0,0,0,0
1249,6/2/2019,2019,6,2019-6,2,23,1,1,0,0,0,0,0,0,0,0,0
1250,6/3/2019,2019,6,2019-6,3,23,2,0,0,0,0,0,0,0,0,0,0
1251,6/4/2019,2019,6,2019-6,4,23,3,0,0,0,0,0,0,1,1,0,0
1252,6/5/2019,2019,6,2019-6,5,23,4,0,0,0,0,0,0,0,1,0,0
1253,6/6/2019,2019,6,2019-6,6,23,5,0,0,0,0,0,0,0,1,0,0
1254,6/7/2019,2019,6,2019-6,7,23,6,0,0,1,1,0,0,0,1,0,0
1255,6/8/2019,2019,6,2019-6,8,23,7,1,0,0,1,0,0,0,1,0,0
1256,6/9/2019,2019,6,2019-6,9,24,1,1,0,0,1,0,0,0,1,0,0
1257,6/10/2019,2019,6,2019-6,10,24,2,0,0,0,1,0,0,0,1,0,0
1258,6/11/2019,2019,6,2019-6,11,24,3,0,0,0,1,0,0,1,2,0,0
1259,6/12/2019,2019,6,2019-6,12,24,4,0,0,0,1,0,0,0,2,0,0
1260,6/13/2019,2019,6,2019-6,13,24,5,0,0,0,1,0,0,0,2,0,0
1261,6/14/2019,2019,6,2019-6,14,24,6,0,0,1,2,0,0,0,2,0,0
1262,6/15/2019,2019,6,2019-6,15,24,7,1,0,0,2,0,0,0,2,0,0
1263,6/16/2019,2019,6,2019-6,16,25,1,1,0,0,2,0,0,0,2,0,0
1264,6/17/2019,2019,6,2019-6,17,25,2,0,0,0,2,0,0,0,2,0,0
1265,6/18/2019,2019,6,2019-6,18,25,3,0,0,0,2,0,0,1,3,1,1
1266,6/19/2019,2019,6,2019-6,19,25,4,0,0,0,2,0,0,0,3,0,0
1267,6/20/2019,2019,6,2019-6,20,25,5,0,0,0,2,0,0,0,3,0,0
1268,6/21/2019,2019,6,2019-6,21,25,6,0,0,1,3,1,1,0,3,0,0
1269,6/22/2019,2019,6,2019-6,22,25,7,1,0,0,3,0,0,0,3,0,0
1270,6/23/2019,2019,6,2019-6,23,26,1,1,0,0,3,0,0,0,3,0,0
1271,6/24/2019,2019,6,2019-6,24,26,2,0,0,0,3,0,0,0,3,0,0
1272,6/25/2019,2019,6,2019-6,25,26,3,0,0,0,3,0,0,1,4,0,0
1273,6/26/2019,2019,6,2019-6,26,26,4,0,0,0,3,0,0,0,4,0,0
1274,6/27/2019,2019,6,2019-6,27,26,5,0,0,0,3,0,0,0,4,0,0
1275,6/28/2019,2019,6,2019-6,28,26,6,0,0,1,4,0,0,0,4,0,0
1276,6/29/2019,2019,6,2019-6,29,26,7,1,0,0,4,0,0,0,4,0,0
1277,6/30/2019,2019,6,2019-6,30,27,1,1,0,0,4,0,0,0,4,0,0
1278,7/1/2019,2019,7,2019-7,1,27,2,0,0,0,0,0,0,0,0,0,0
1279,7/2/2019,2019,7,2019-7,2,27,3,0,0,0,0,0,0,1,1,0,0
1280,7/3/2019,2019,7,2019-7,3,27,4,0,0,0,0,0,0,0,1,0,0
1281,7/4/2019,2019,7,2019-7,4,27,5,0,0,0,0,0,0,0,1,0,0
1282,7/5/2019,2019,7,2019-7,5,27,6,0,0,1,1,0,0,0,1,0,0
1283,7/6/2019,2019,7,2019-7,6,27,7,1,0,0,1,0,0,0,1,0,0
1284,7/7/2019,2019,7,2019-7,7,28,1,1,0,0,1,0,0,0,1,0,0
1285,7/8/2019,2019,7,2019-7,8,28,2,0,0,0,1,0,0,0,1,0,0
1286,7/9/2019,2019,7,2019-7,9,28,3,0,0,0,1,0,0,1,2,0,0
1287,7/10/2019,2019,7,2019-7,10,28,4,0,0,0,1,0,0,0,2,0,0
1288,7/11/2019,2019,7,2019-7,11,28,5,0,0,0,1,0,0,0,2,0,0
1289,7/12/2019,2019,7,2019-7,12,28,6,0,0,1,2,0,0,0,2,0,0
1290,7/13/2019,2019,7,2019-7,13,28,7,1,0,0,2,0,0,0,2,0,0
1291,7/14/2019,2019,7,2019-7,14,29,1,1,0,0,2,0,0,0,2,0,0
1292,7/15/2019,2019,7,2019-7,15,29,2,0,0,0,2,0,0,0,2,0,0
1293,7/16/2019,2019,7,2019-7,16,29,3,0,0,0,2,0,0,1,3,1,0
1294,7/17/2019,2019,7,2019-7,17,29,4,0,0,0,2,0,0,0,3,0,0
1295,7/18/2019,2019,7,2019-7,18,29,5,0,0,0,2,0,0,0,3,0,0
1296,7/19/2019,2019,7,2019-7,19,29,6,0,0,1,3,1,0,0,3,0,0
1297,7/20/2019,2019,7,2019-7,20,29,7,1,0,0,3,0,0,0,3,0,0
1298,7/21/2019,2019,7,2019-7,21,30,1,1,0,0,3,0,0,0,3,0,0
1299,7/22/2019,2019,7,2019-7,22,30,2,0,0,0,3,0,0,0,3,0,0
1300,7/23/2019,2019,7,2019-7,23,30,3,0,0,0,3,0,0,1,4,0,0
1301,7/24/2019,2019,7,2019-7,24,30,4,0,0,0,3,0,0,0,4,0,0
1302,7/25/2019,2019,7,2019-7,25,30,5,0,0,0,3,0,0,0,4,0,0
1303,7/26/2019,2019,7,2019-7,26,30,6,0,0,1,4,0,0,0,4,0,0
1304,7/27/2019,2019,7,2019-7,27,30,7,1,0,0,4,0,0,0,4,0,0
1305,7/28/2019,2019,7,2019-7,28,31,1,1,0,0,4,0,0,0,4,0,0
1306,7/29/2019,2019,7,2019-7,29,31,2,0,0,0,4,0,0,0,4,0,0
1307,7/30/2019,2019,7,2019-7,30,31,3,0,0,0,4,0,0,1,5,0,0
1308,7/31/2019,2019,7,2019-7,31,31,4,0,0,0,4,0,0,0,5,0,0
1309,8/1/2019,2019,8,2019-8,1,31,5,0,0,0,0,0,0,0,0,0,0
1310,8/2/2019,2019,8,2019-8,2,31,6,0,0,1,1,0,0,0,0,0,0
1311,8/3/2019,2019,8,2019-8,3,31,7,1,0,0,1,0,0,0,0,0,0
1312,8/4/2019,2019,8,2019-8,4,32,1,1,0,0,1,0,0,0,0,0,0
1313,8/5/2019,2019,8,2019-8,5,32,2,0,0,0,1,0,0,0,0,0,0
1314,8/6/2019,2019,8,2019-8,6,32,3,0,0,0,1,0,0,1,1,0,0
1315,8/7/2019,2019,8,2019-8,7,32,4,0,0,0,1,0,0,0,1,0,0
1316,8/8/2019,2019,8,2019-8,8,32,5,0,0,0,1,0,0,0,1,0,0
1317,8/9/2019,2019,8,2019-8,9,32,6,0,0,1,2,0,0,0,1,0,0
1318,8/10/2019,2019,8,2019-8,10,32,7,1,0,0,2,0,0,0,1,0,0
1319,8/11/2019,2019,8,2019-8,11,33,1,1,0,0,2,0,0,0,1,0,0
1320,8/12/2019,2019,8,2019-8,12,33,2,0,0,0,2,0,0,0,1,0,0
1321,8/13/2019,2019,8,2019-8,13,33,3,0,0,0,2,0,0,1,2,0,0
1322,8/14/2019,2019,8,2019-8,14,33,4,0,0,0,2,0,0,0,2,0,0
1323,8/15/2019,2019,8,2019-8,15,33,5,0,0,0,2,0,0,0,2,0,0
1324,8/16/2019,2019,8,2019-8,16,33,6,0,0,1,3,1,0,0,2,0,0
1325,8/17/2019,2019,8,2019-8,17,33,7,1,0,0,3,0,0,0,2,0,0
1326,8/18/2019,2019,8,2019-8,18,34,1,1,0,0,3,0,0,0,2,0,0
1327,8/19/2019,2019,8,2019-8,19,34,2,0,0,0,3,0,0,0,2,0,0
1328,8/20/2019,2019,8,2019-8,20,34,3,0,0,0,3,0,0,1,3,1,0
1329,8/21/2019,2019,8,2019-8,21,34,4,0,0,0,3,0,0,0,3,0,0
1330,8/22/2019,2019,8,2019-8,22,34,5,0,0,0,3,0,0,0,3,0,0
1331,8/23/2019,2019,8,2019-8,23,34,6,0,0,1,4,0,0,0,3,0,0
1332,8/24/2019,2019,8,2019-8,24,34,7,1,0,0,4,0,0,0,3,0,0
1333,8/25/2019,2019,8,2019-8,25,35,1,1,0,0,4,0,0,0,3,0,0
1334,8/26/2019,2019,8,2019-8,26,35,2,0,0,0,4,0,0,0,3,0,0
1335,8/27/2019,2019,8,2019-8,27,35,3,0,0,0,4,0,0,1,4,0,0
1336,8/28/2019,2019,8,2019-8,28,35,4,0,0,0,4,0,0,0,4,0,0
1337,8/29/2019,2019,8,2019-8,29,35,5,0,0,0,4,0,0,0,4,0,0
1338,8/30/2019,2019,8,2019-8,30,35,6,0,0,1,5,0,0,0,4,0,0
1339,8/31/2019,2019,8,2019-8,31,35,7,1,0,0,5,0,0,0,4,0,0
1340,9/1/2019,2019,9,2019-9,1,36,1,1,0,0,0,0,0,0,0,0,0
1341,9/2/2019,2019,9,2019-9,2,36,2,0,0,0,0,0,0,0,0,0,0
1342,9/3/2019,2019,9,2019-9,3,36,3,0,0,0,0,0,0,1,1,0,0
1343,9/4/2019,2019,9,2019-9,4,36,4,0,0,0,0,0,0,0,1,0,0
1344,9/5/2019,2019,9,2019-9,5,36,5,0,0,0,0,0,0,0,1,0,0
1345,9/6/2019,2019,9,2019-9,6,36,6,0,0,1,1,0,0,0,1,0,0
1346,9/7/2019,2019,9,2019-9,7,36,7,1,0,0,1,0,0,0,1,0,0
1347,9/8/2019,2019,9,2019-9,8,37,1,1,0,0,1,0,0,0,1,0,0
1348,9/9/2019,2019,9,2019-9,9,37,2,0,0,0,1,0,0,0,1,0,0
1349,9/10/2019,2019,9,2019-9,10,37,3,0,0,0,1,0,0,1,2,0,0
1350,9/11/2019,2019,9,2019-9,11,37,4,0,0,0,1,0,0,0,2,0,0
1351,9/12/2019,2019,9,2019-9,12,37,5,0,0,0,1,0,0,0,2,0,0
1352,9/13/2019,2019,9,2019-9,13,37,6,0,0,1,2,0,0,0,2,0,0
1353,9/14/2019,2019,9,2019-9,14,37,7,1,0,0,2,0,0,0,2,0,0
1354,9/15/2019,2019,9,2019-9,15,38,1,1,0,0,2,0,0,0,2,0,0
1355,9/16/2019,2019,9,2019-9,16,38,2,0,0,0,2,0,0,0,2,0,0
1356,9/17/2019,2019,9,2019-9,17,38,3,0,0,0,2,0,0,1,3,1,1
1357,9/18/2019,2019,9,2019-9,18,38,4,0,0,0,2,0,0,0,3,0,0
1358,9/19/2019,2019,9,2019-9,19,38,5,0,0,0,2,0,0,0,3,0,0
1359,9/20/2019,2019,9,2019-9,20,38,6,0,0,1,3,1,1,0,3,0,0
1360,9/21/2019,2019,9,2019-9,21,38,7,1,0,0,3,0,0,0,3,0,0
1361,9/22/2019,2019,9,2019-9,22,39,1,1,0,0,3,0,0,0,3,0,0
1362,9/23/2019,2019,9,2019-9,23,39,2,0,0,0,3,0,0,0,3,0,0
1363,9/24/2019,2019,9,2019-9,24,39,3,0,0,0,3,0,0,1,4,0,0
1364,9/25/2019,2019,9,2019-9,25,39,4,0,0,0,3,0,0,0,4,0,0
1365,9/26/2019,2019,9,2019-9,26,39,5,0,0,0,3,0,0,0,4,0,0
1366,9/27/2019,2019,9,2019-9,27,39,6,0,0,1,4,0,0,0,4,0,0
1367,9/28/2019,2019,9,2019-9,28,39,7,1,0,0,4,0,0,0,4,0,0
1368,9/29/2019,2019,9,2019-9,29,40,1,1,0,0,4,0,0,0,4,0,0
1369,9/30/2019,2019,9,2019-9,30,40,2,0,0,0,4,0,0,0,4,0,0
1370,10/1/2019,2019,10,2019-10,1,40,3,0,0,0,0,0,0,1,1,0,0
1371,10/2/2019,2019,10,2019-10,2,40,4,0,0,0,0,0,0,0,1,0,0
1372,10/3/2019,2019,10,2019-10,3,40,5,0,0,0,0,0,0,0,1,0,0
1373,10/4/2019,2019,10,2019-10,4,40,6,0,0,1,1,0,0,0,1,0,0
1374,10/5/2019,2019,10,2019-10,5,40,7,1,0,0,1,0,0,0,1,0,0
1375,10/6/2019,2019,10,2019-10,6,41,1,1,0,0,1,0,0,0,1,0,0
1376,10/7/2019,2019,10,2019-10,7,41,2,0,0,0,1,0,0,0,1,0,0
1377,10/8/2019,2019,10,2019-10,8,41,3,0,0,0,1,0,0,1,2,0,0
1378,10/9/2019,2019,10,2019-10,9,41,4,0,0,0,1,0,0,0,2,0,0
1379,10/10/2019,2019,10,2019-10,10,41,5,0,0,0,1,0,0,0,2,0,0
1380,10/11/2019,2019,10,2019-10,11,41,6,0,0,1,2,0,0,0,2,0,0
1381,10/12/2019,2019,10,2019-10,12,41,7,1,0,0,2,0,0,0,2,0,0
1382,10/13/2019,2019,10,2019-10,13,42,1,1,0,0,2,0,0,0,2,0,0
1383,10/14/2019,2019,10,2019-10,14,42,2,0,0,0,2,0,0,0,2,0,0
1384,10/15/2019,2019,10,2019-10,15,42,3,0,0,0,2,0,0,1,3,1,0
1385,10/16/2019,2019,10,2019-10,16,42,4,0,0,0,2,0,0,0,3,0,0
1386,10/17/2019,2019,10,2019-10,17,42,5,0,0,0,2,0,0,0,3,0,0
1387,10/18/2019,2019,10,2019-10,18,42,6,0,0,1,3,1,0,0,3,0,0
1388,10/19/2019,2019,10,2019-10,19,42,7,1,0,0,3,0,0,0,3,0,0
1389,10/20/2019,2019,10,2019-10,20,43,1,1,0,0,3,0,0,0,3,0,0
1390,10/21/2019,2019,10,2019-10,21,43,2,0,0,0,3,0,0,0,3,0,0
1391,10/22/2019,2019,10,2019-10,22,43,3,0,0,0,3,0,0,1,4,0,0
1392,10/23/2019,2019,10,2019-10,23,43,4,0,0,0,3,0,0,0,4,0,0
1393,10/24/2019,2019,10,2019-10,24,43,5,0,0,0,3,0,0,0,4,0,0
1394,10/25/2019,2019,10,2019-10,25,43,6,0,0,1,4,0,0,0,4,0,0
1395,10/26/2019,2019,10,2019-10,26,43,7,1,0,0,4,0,0,0,4,0,0
1396,10/27/2019,2019,10,2019-10,27,44,1,1,0,0,4,0,0,0,4,0,0
1397,10/28/2019,2019,10,2019-10,28,44,2,0,0,0,4,0,0,0,4,0,0
1398,10/29/2019,2019,10,2019-10,29,44,3,0,0,0,4,0,0,1,5,0,0
1399,10/30/2019,2019,10,2019-10,30,44,4,0,0,0,4,0,0,0,5,0,0
1400,10/31/2019,2019,10,2019-10,31,44,5,0,0,0,4,0,0,0,5,0,0
1401,11/1/2019,2019,11,2019-11,1,44,6,0,0,1,1,0,0,0,0,0,0
1402,11/2/2019,2019,11,2019-11,2,44,7,1,0,0,1,0,0,0,0,0,0
1403,11/3/2019,2019,11,2019-11,3,45,1,1,0,0,1,0,0,0,0,0,0
1404,11/4/2019,2019,11,2019-11,4,45,2,0,0,0,1,0,0,0,0,0,0
1405,11/5/2019,2019,11,2019-11,5,45,3,0,0,0,1,0,0,1,1,0,0
1406,11/6/2019,2019,11,2019-11,6,45,4,0,0,0,1,0,0,0,1,0,0
1407,11/7/2019,2019,11,2019-11,7,45,5,0,0,0,1,0,0,0,1,0,0
1408,11/8/2019,2019,11,2019-11,8,45,6,0,0,1,2,0,0,0,1,0,0
1409,11/9/2019,2019,11,2019-11,9,45,7,1,0,0,2,0,0,0,1,0,0
1410,11/10/2019,2019,11,2019-11,10,46,1,1,0,0,2,0,0,0,1,0,0
1411,11/11/2019,2019,11,2019-11,11,46,2,0,0,0,2,0,0,0,1,0,0
1412,11/12/2019,2019,11,2019-11,12,46,3,0,0,0,2,0,0,1,2,0,0
1413,11/13/2019,2019,11,2019-11,13,46,4,0,0,0,2,0,0,0,2,0,0
1414,11/14/2019,2019,11,2019-11,14,46,5,0,0,0,2,0,0,0,2,0,0
1415,11/15/2019,2019,11,2019-11,15,46,6,0,0,1,3,1,0,0,2,0,0
1416,11/16/2019,2019,11,2019-11,16,46,7,1,0,0,3,0,0,0,2,0,0
1417,11/17/2019,2019,11,2019-11,17,47,1,1,0,0,3,0,0,0,2,0,0
1418,11/18/2019,2019,11,2019-11,18,47,2,0,0,0,3,0,0,0,2,0,0
1419,11/19/2019,2019,11,2019-11,19,47,3,0,0,0,3,0,0,1,3,1,0
1420,11/20/2019,2019,11,2019-11,20,47,4,0,0,0,3,0,0,0,3,0,0
1421,11/21/2019,2019,11,2019-11,21,47,5,0,0,0,3,0,0,0,3,0,0
1422,11/22/2019,2019,11,2019-11,22,47,6,0,0,1,4,0,0,0,3,0,0
1423,11/23/2019,2019,11,2019-11,23,47,7,1,0,0,4,0,0,0,3,0,0
1424,11/24/2019,2019,11,2019-11,24,48,1,1,0,0,4,0,0,0,3,0,0
1425,11/25/2019,2019,11,2019-11,25,48,2,0,0,0,4,0,0,0,3,0,0
1426,11/26/2019,2019,11,2019-11,26,48,3,0,0,0,4,0,0,1,4,0,0
1427,11/27/2019,2019,11,2019-11,27,48,4,0,0,0,4,0,0,0,4,0,0
1428,11/28/2019,2019,11,2019-11,28,48,5,0,0,0,4,0,0,0,4,0,0
1429,11/29/2019,2019,11,2019-11,29,48,6,0,0,1,5,0,0,0,4,0,0
1430,11/30/2019,2019,11,2019-11,30,48,7,1,0,0,5,0,0,0,4,0,0
1431,12/1/2019,2019,12,2019-12,1,49,1,1,0,0,0,0,0,0,0,0,0
1432,12/2/2019,2019,12,2019-12,2,49,2,0,0,0,0,0,0,0,0,0,0
1433,12/3/2019,2019,12,2019-12,3,49,3,0,0,0,0,0,0,1,1,0,0
1434,12/4/2019,2019,12,2019-12,4,49,4,0,0,0,0,0,0,0,1,0,0
1435,12/5/2019,2019,12,2019-12,5,49,5,0,0,0,0,0,0,0,1,0,0
1436,12/6/2019,2019,12,2019-12,6,49,6,0,0,1,1,0,0,0,1,0,0
1437,12/7/2019,2019,12,2019-12,7,49,7,1,0,0,1,0,0,0,1,0,0
1438,12/8/2019,2019,12,2019-12,8,50,1,1,0,0,1,0,0,0,1,0,0
1439,12/9/2019,2019,12,2019-12,9,50,2,0,0,0,1,0,0,0,1,0,0
1440,12/10/2019,2019,12,2019-12,10,50,3,0,0,0,1,0,0,1,2,0,0
1441,12/11/2019,2019,12,2019-12,11,50,4,0,0,0,1,0,0,0,2,0,0
1442,12/12/2019,2019,12,2019-12,12,50,5,0,0,0,1,0,0,0,2,0,0
1443,12/13/2019,2019,12,2019-12,13,50,6,0,0,1,2,0,0,0,2,0,0
1444,12/14/2019,2019,12,2019-12,14,50,7,1,0,0,2,0,0,0,2,0,0
1445,12/15/2019,2019,12,2019-12,15,51,1,1,0,0,2,0,0,0,2,0,0
1446,12/16/2019,2019,12,2019-12,16,51,2,0,0,0,2,0,0,0,2,0,0
1447,12/17/2019,2019,12,2019-12,17,51,3,0,0,0,2,0,0,1,3,1,1
1448,12/18/2019,2019,12,2019-12,18,51,4,0,0,0,2,0,0,0,3,0,0
1449,12/19/2019,2019,12,2019-12,19,51,5,0,0,0,2,0,0,0,3,0,0
1450,12/20/2019,2019,12,2019-12,20,51,6,0,0,1,3,1,1,0,3,0,0
1451,12/21/2019,2019,12,2019-12,21,51,7,1,0,0,3,0,0,0,3,0,0
1452,12/22/2019,2019,12,2019-12,22,52,1,1,0,0,3,0,0,0,3,0,0
1453,12/23/2019,2019,12,2019-12,23,52,2,0,0,0,3,0,0,0,3,0,0
1454,12/24/2019,2019,12,2019-12,24,52,3,0,0,0,3,0,0,1,4,0,0
1455,12/25/2019,2019,12,2019-12,25,52,4,0,0,0,3,0,0,0,4,0,0
1456,12/26/2019,2019,12,2019-12,26,52,5,0,0,0,3,0,0,0,4,0,0
1457,12/27/2019,2019,12,2019-12,27,52,6,0,0,1,4,0,0,0,4,0,0
1458,12/28/2019,2019,12,2019-12,28,52,7,1,0,0,4,0,0,0,4,0,0
1459,12/29/2019,2019,12,2019-12,29,53,1,1,0,0,4,0,0,0,4,0,0
1460,12/30/2019,2019,12,2019-12,30,53,2,0,0,0,4,0,0,0,4,0,0
1461,12/31/2019,2019,12,2019-12,31,53,3,0,0,0,4,0,0,1,5,0,0
1462,1/1/2020,2020,1,2020-1,1,1,4,0,0,0,0,0,0,0,0,0,0
1463,1/2/2020,2020,1,2020-1,2,1,5,0,0,0,0,0,0,0,0,0,0
1464,1/3/2020,2020,1,2020-1,3,1,6,0,0,1,1,0,0,0,0,0,0
1465,1/4/2020,2020,1,2020-1,4,1,7,1,0,0,1,0,0,0,0,0,0
1466,1/5/2020,2020,1,2020-1,5,2,1,1,0,0,1,0,0,0,0,0,0
1467,1/6/2020,2020,1,2020-1,6,2,2,0,0,0,1,0,0,0,0,0,0
1468,1/7/2020,2020,1,2020-1,7,2,3,0,0,0,1,0,0,1,1,0,0
1469,1/8/2020,2020,1,2020-1,8,2,4,0,0,0,1,0,0,0,1,0,0
1470,1/9/2020,2020,1,2020-1,9,2,5,0,0,0,1,0,0,0,1,0,0
1471,1/10/2020,2020,1,2020-1,10,2,6,0,0,1,2,0,0,0,1,0,0
1472,1/11/2020,2020,1,2020-1,11,2,7,1,0,0,2,0,0,0,1,0,0
1473,1/12/2020,2020,1,2020-1,12,3,1,1,0,0,2,0,0,0,1,0,0
1474,1/13/2020,2020,1,2020-1,13,3,2,0,0,0,2,0,0,0,1,0,0
1475,1/14/2020,2020,1,2020-1,14,3,3,0,0,0,2,0,0,1,2,0,0
1476,1/15/2020,2020,1,2020-1,15,3,4,0,0,0,2,0,0,0,2,0,0
1477,1/16/2020,2020,1,2020-1,16,3,5,0,0,0,2,0,0,0,2,0,0
1478,1/17/2020,2020,1,2020-1,17,3,6,0,0,1,3,1,0,0,2,0,0
1479,1/18/2020,2020,1,2020-1,18,3,7,1,0,0,3,0,0,0,2,0,0
1480,1/19/2020,2020,1,2020-1,19,4,1,1,0,0,3,0,0,0,2,0,0
1481,1/20/2020,2020,1,2020-1,20,4,2,0,0,0,3,0,0,0,2,0,0
1482,1/21/2020,2020,1,2020-1,21,4,3,0,0,0,3,0,0,1,3,1,0
1483,1/22/2020,2020,1,2020-1,22,4,4,0,0,0,3,0,0,0,3,0,0
1484,1/23/2020,2020,1,2020-1,23,4,5,0,0,0,3,0,0,0,3,0,0
1485,1/24/2020,2020,1,2020-1,24,4,6,0,0,1,4,0,0,0,3,0,0
1486,1/25/2020,2020,1,2020-1,25,4,7,1,0,0,4,0,0,0,3,0,0
1487,1/26/2020,2020,1,2020-1,26,5,1,1,0,0,4,0,0,0,3,0,0
1488,1/27/2020,2020,1,2020-1,27,5,2,0,0,0,4,0,0,0,3,0,0
1489,1/28/2020,2020,1,2020-1,28,5,3,0,0,0,4,0,0,1,4,0,0
1490,1/29/2020,2020,1,2020-1,29,5,4,0,0,0,4,0,0,0,4,0,0
1491,1/30/2020,2020,1,2020-1,30,5,5,0,0,0,4,0,0,0,4,0,0
1492,1/31/2020,2020,1,2020-1,31,5,6,0,0,1,5,0,0,0,4,0,0
1493,2/1/2020,2020,2,2020-2,1,5,7,1,0,0,0,0,0,0,0,0,0
1494,2/2/2020,2020,2,2020-2,2,6,1,1,0,0,0,0,0,0,0,0,0
1495,2/3/2020,2020,2,2020-2,3,6,2,0,0,0,0,0,0,0,0,0,0
1496,2/4/2020,2020,2,2020-2,4,6,3,0,0,0,0,0,0,1,1,0,0
1497,2/5/2020,2020,2,2020-2,5,6,4,0,0,0,0,0,0,0,1,0,0
1498,2/6/2020,2020,2,2020-2,6,6,5,0,0,0,0,0,0,0,1,0,0
1499,2/7/2020,2020,2,2020-2,7,6,6,0,0,1,1,0,0,0,1,0,0
1500,2/8/2020,2020,2,2020-2,8,6,7,1,0,0,1,0,0,0,1,0,0
1501,2/9/2020,2020,2,2020-2,9,7,1,1,0,0,1,0,0,0,1,0,0
1502,2/10/2020,2020,2,2020-2,10,7,2,0,0,0,1,0,0,0,1,0,0
1503,2/11/2020,2020,2,2020-2,11,7,3,0,0,0,1,0,0,1,2,0,0
1504,2/12/2020,2020,2,2020-2,12,7,4,0,0,0,1,0,0,0,2,0,0
1505,2/13/2020,2020,2,2020-2,13,7,5,0,0,0,1,0,0,0,2,0,0
1506,2/14/2020,2020,2,2020-2,14,7,6,0,0,1,2,0,0,0,2,0,0
1507,2/15/2020,2020,2,2020-2,15,7,7,1,0,0,2,0,0,0,2,0,0
1508,2/16/2020,2020,2,2020-2,16,8,1,1,0,0,2,0,0,0,2,0,0
1509,2/17/2020,2020,2,2020-2,17,8,2,0,0,0,2,0,0,0,2,0,0
1510,2/18/2020,2020,2,2020-2,18,8,3,0,0,0,2,0,0,1,3,1,0
1511,2/19/2020,2020,2,2020-2,19,8,4,0,0,0,2,0,0,0,3,0,0
1512,2/20/2020,2020,2,2020-2,20,8,5,0,0,0,2,0,0,0,3,0,0
1513,2/21/2020,2020,2,2020-2,21,8,6,0,0,1,3,1,0,0,3,0,0
1514,2/22/2020,2020,2,2020-2,22,8,7,1,0,0,3,0,0,0,3,0,0
1515,2/23/2020,2020,2,2020-2,23,9,1,1,0,0,3,0,0,0,3,0,0
1516,2/24/2020,2020,2,2020-2,24,9,2,0,0,0,3,0,0,0,3,0,0
1517,2/25/2020,2020,2,2020-2,25,9,3,0,0,0,3,0,0,1,4,0,0
1518,2/26/2020,2020,2,2020-2,26,9,4,0,0,0,3,0,0,0,4,0,0
1519,2/27/2020,2020,2,2020-2,27,9,5,0,0,0,3,0,0,0,4,0,0
1520,2/28/2020,2020,2,2020-2,28,9,6,0,0,1,4,0,0,0,4,0,0
1521,2/29/2020,2020,2,2020-2,29,9,7,1,0,0,4,0,0,0,4,0,0
